date,run_date,area,contract,contract_sort,rule,buy_price,sell_price,profit
2026-03-01,2026-03-15,AT,07:30-07:45,450,IDA1_IDA2,65.24,63.51,-1.7299999999999969
2026-03-01,2026-03-15,AT,07:45-08:00,465,IDA1_IDA2,54.56,53.25,-1.3100000000000023
2026-03-01,2026-03-15,AT,08:00-08:15,480,IDA1_IDA2,70.82,62.99,-7.829999999999991
2026-03-01,2026-03-15,AT,08:15-08:30,495,IDA1_IDA2,66.0,51.71,-14.29
2026-03-01,2026-03-15,AT,08:30-08:45,510,IDA1_IDA2,52.67,46.31,-6.359999999999999
2026-03-01,2026-03-15,AT,08:45-09:00,525,IDA1_IDA2,48.55,39.02,-9.529999999999994
2026-03-01,2026-03-15,AT,09:00-09:15,540,IDA1_IDA2,45.0,43.54,-1.4600000000000009
2026-03-01,2026-03-15,AT,09:15-09:30,555,IDA1_IDA2,30.0,30.04,0.03999999999999915
2026-03-01,2026-03-15,AT,09:30-09:45,570,IDA1_IDA2,15.01,12.69,-2.3200000000000003
2026-03-01,2026-03-15,AT,09:45-10:00,585,IDA1_IDA2,10.11,1.5,-8.61
2026-03-01,2026-03-15,AT,10:00-10:15,600,IDA1_IDA2,16.06,4.42,-11.639999999999999
2026-03-01,2026-03-15,AT,10:15-10:30,615,IDA1_IDA2,7.0,0.0,-7.0
2026-03-01,2026-03-15,AT,10:30-10:45,630,IDA1_IDA2,5.0,0.0,-5.0
2026-03-01,2026-03-15,AT,10:45-11:00,645,IDA1_IDA2,1.0,-0.42,-1.42
2026-03-01,2026-03-15,AT,11:00-11:15,660,IDA1_IDA2,10.0,2.32,-7.68
2026-03-01,2026-03-15,AT,11:15-11:30,675,IDA1_IDA2,10.0,-0.5,-10.5
2026-03-01,2026-03-15,AT,11:30-11:45,690,IDA1_IDA2,7.0,-0.5,-7.5
2026-03-01,2026-03-15,AT,11:45-12:00,705,IDA1_IDA2,12.38,-0.81,-13.190000000000001
2026-03-01,2026-03-15,AT,12:00-12:15,720,IDA1_IDA2,7.0,0.42,-6.58
2026-03-01,2026-03-15,AT,12:15-12:30,735,IDA1_IDA2,1.89,-0.3,-2.19
2026-03-01,2026-03-15,AT,12:30-12:45,750,IDA1_IDA2,-0.04,-0.81,-0.77
2026-03-01,2026-03-15,AT,12:45-13:00,765,IDA1_IDA2,-2.29,-0.81,1.48
2026-03-01,2026-03-15,AT,13:00-13:15,780,IDA1_IDA2,-4.97,-0.85,4.12
2026-03-01,2026-03-15,AT,13:15-13:30,795,IDA1_IDA2,-4.27,-0.99,3.2799999999999994
2026-03-01,2026-03-15,AT,13:30-13:45,810,IDA1_IDA2,-1.5,-0.81,0.69
2026-03-01,2026-03-15,AT,13:45-14:00,825,IDA1_IDA2,-1.11,-0.81,0.30000000000000004
2026-03-01,2026-03-15,AT,14:00-14:15,840,IDA1_IDA2,-6.01,-2.1,3.9099999999999997
2026-03-01,2026-03-15,AT,14:15-14:30,855,IDA1_IDA2,-1.0,1.21,2.21
2026-03-01,2026-03-15,AT,14:30-14:45,870,IDA1_IDA2,0.32,1.39,1.0699999999999998
2026-03-01,2026-03-15,AT,14:45-15:00,885,IDA1_IDA2,11.3,10.0,-1.3000000000000007
2026-03-01,2026-03-15,AT,15:00-15:15,900,IDA1_IDA2,0.72,7.18,6.46
2026-03-01,2026-03-15,AT,15:15-15:30,915,IDA1_IDA2,12.01,15.99,3.9800000000000004
2026-03-01,2026-03-15,AT,15:30-15:45,930,IDA1_IDA2,37.75,39.96,2.210000000000001
2026-03-01,2026-03-15,AT,15:45-16:00,945,IDA1_IDA2,69.45,66.95,-2.5
2026-03-01,2026-03-15,AT,16:00-16:15,960,IDA1_IDA2,45.41,48.33,2.9200000000000017
2026-03-01,2026-03-15,AT,16:15-16:30,975,IDA1_IDA2,67.44,70.8,3.3599999999999994
2026-03-01,2026-03-15,AT,16:30-16:45,990,IDA1_IDA2,96.21,96.22,0.010000000000005116
2026-03-01,2026-03-15,AT,16:45-17:00,1005,IDA1_IDA2,111.01,124.77,13.759999999999991
2026-03-01,2026-03-15,AT,17:00-17:15,1020,IDA1_IDA2,96.54,97.91,1.3699999999999903
2026-03-01,2026-03-15,AT,17:15-17:30,1035,IDA1_IDA2,108.06,107.18,-0.8799999999999955
2026-03-01,2026-03-15,AT,17:30-17:45,1050,IDA1_IDA2,119.99,115.27,-4.719999999999999
2026-03-01,2026-03-15,AT,17:45-18:00,1065,IDA1_IDA2,120.0,117.24,-2.760000000000005
2026-03-01,2026-03-15,AT,18:00-18:15,1080,IDA1_IDA2,117.63,120.13,2.5
2026-03-01,2026-03-15,AT,18:15-18:30,1095,IDA1_IDA2,115.39,122.01,6.6200000000000045
2026-03-01,2026-03-15,AT,18:30-18:45,1110,IDA1_IDA2,118.43,128.4,9.969999999999999
2026-03-01,2026-03-15,AT,18:45-19:00,1125,IDA1_IDA2,117.47,124.97,7.5
2026-03-01,2026-03-15,AT,19:00-19:15,1140,IDA1_IDA2,118.0,123.69,5.689999999999998
2026-03-01,2026-03-15,AT,19:15-19:30,1155,IDA1_IDA2,113.22,124.27,11.049999999999997
2026-03-01,2026-03-15,AT,19:30-19:45,1170,IDA1_IDA2,108.66,116.25,7.590000000000003
2026-03-01,2026-03-15,AT,19:45-20:00,1185,IDA1_IDA2,103.0,111.16,8.159999999999997
2026-03-01,2026-03-15,AT,20:00-20:15,1200,IDA1_IDA2,113.0,123.69,10.689999999999998
2026-03-01,2026-03-15,AT,20:15-20:30,1215,IDA1_IDA2,105.0,115.0,10.0
2026-03-01,2026-03-15,AT,20:30-20:45,1230,IDA1_IDA2,102.0,115.0,13.0
2026-03-01,2026-03-15,AT,20:45-21:00,1245,IDA1_IDA2,92.99,108.4,15.41000000000001
2026-03-01,2026-03-15,AT,21:00-21:15,1260,IDA1_IDA2,102.85,125.91,23.060000000000002
2026-03-01,2026-03-15,AT,21:15-21:30,1275,IDA1_IDA2,99.0,112.3,13.299999999999997
2026-03-01,2026-03-15,AT,21:30-21:45,1290,IDA1_IDA2,93.73,109.0,15.269999999999996
2026-03-01,2026-03-15,AT,21:45-22:00,1305,IDA1_IDA2,87.0,105.01,18.010000000000005
2026-03-01,2026-03-15,AT,22:00-22:15,1320,IDA1_IDA2,100.8,116.72,15.920000000000002
2026-03-01,2026-03-15,AT,22:15-22:30,1335,IDA1_IDA2,94.0,115.06,21.060000000000002
2026-03-01,2026-03-15,AT,22:30-22:45,1350,IDA1_IDA2,92.0,91.98,-0.01999999999999602
2026-03-01,2026-03-15,AT,22:45-23:00,1365,IDA1_IDA2,80.92,89.14,8.219999999999999
2026-03-01,2026-03-15,AT,23:00-23:15,1380,IDA1_IDA2,86.95,89.31,2.3599999999999994
2026-03-01,2026-03-15,AT,23:15-23:30,1395,IDA1_IDA2,82.0,86.37,4.3700000000000045
2026-03-01,2026-03-15,AT,23:30-23:45,1410,IDA1_IDA2,77.08,83.51,6.430000000000007
2026-03-01,2026-03-15,AT,23:45-00:00,1425,IDA1_IDA2,64.08,69.29,5.210000000000008
2026-03-01,2026-03-15,AT,12:00-12:15,720,IDA1_IDA3,7.0,13.7,6.699999999999999
2026-03-01,2026-03-15,AT,12:15-12:30,735,IDA1_IDA3,1.89,7.2,5.3100000000000005
2026-03-01,2026-03-15,AT,12:30-12:45,750,IDA1_IDA3,-0.04,-0.81,-0.77
2026-03-01,2026-03-15,AT,12:45-13:00,765,IDA1_IDA3,-2.29,-0.81,1.48
2026-03-01,2026-03-15,AT,13:00-13:15,780,IDA1_IDA3,-4.97,-0.81,4.16
2026-03-01,2026-03-15,AT,13:15-13:30,795,IDA1_IDA3,-4.27,-0.81,3.4599999999999995
2026-03-01,2026-03-15,AT,13:30-13:45,810,IDA1_IDA3,-1.5,-0.81,0.69
2026-03-01,2026-03-15,AT,13:45-14:00,825,IDA1_IDA3,-1.11,-0.81,0.30000000000000004
2026-03-01,2026-03-15,AT,14:00-14:15,840,IDA1_IDA3,-6.01,-0.81,5.199999999999999
2026-03-01,2026-03-15,AT,14:15-14:30,855,IDA1_IDA3,-1.0,-0.81,0.18999999999999995
2026-03-01,2026-03-15,AT,14:30-14:45,870,IDA1_IDA3,0.32,-0.8,-1.12
2026-03-01,2026-03-15,AT,14:45-15:00,885,IDA1_IDA3,11.3,9.99,-1.3100000000000005
2026-03-01,2026-03-15,AT,15:00-15:15,900,IDA1_IDA3,0.72,-2.01,-2.7299999999999995
2026-03-01,2026-03-15,AT,15:15-15:30,915,IDA1_IDA3,12.01,7.7,-4.31
2026-03-01,2026-03-15,AT,15:30-15:45,930,IDA1_IDA3,37.75,32.43,-5.32
2026-03-01,2026-03-15,AT,15:45-16:00,945,IDA1_IDA3,69.45,59.76,-9.690000000000005
2026-03-01,2026-03-15,AT,16:00-16:15,960,IDA1_IDA3,45.41,42.93,-2.479999999999997
2026-03-01,2026-03-15,AT,16:15-16:30,975,IDA1_IDA3,67.44,73.78,6.340000000000003
2026-03-01,2026-03-15,AT,16:30-16:45,990,IDA1_IDA3,96.21,105.15,8.940000000000012
2026-03-01,2026-03-15,AT,16:45-17:00,1005,IDA1_IDA3,111.01,103.72,-7.290000000000006
2026-03-01,2026-03-15,AT,17:00-17:15,1020,IDA1_IDA3,96.54,104.58,8.039999999999992
2026-03-01,2026-03-15,AT,17:15-17:30,1035,IDA1_IDA3,108.06,108.3,0.23999999999999488
2026-03-01,2026-03-15,AT,17:30-17:45,1050,IDA1_IDA3,119.99,115.0,-4.989999999999995
2026-03-01,2026-03-15,AT,17:45-18:00,1065,IDA1_IDA3,120.0,118.4,-1.5999999999999943
2026-03-01,2026-03-15,AT,18:00-18:15,1080,IDA1_IDA3,117.63,119.0,1.3700000000000045
2026-03-01,2026-03-15,AT,18:15-18:30,1095,IDA1_IDA3,115.39,119.71,4.319999999999993
2026-03-01,2026-03-15,AT,18:30-18:45,1110,IDA1_IDA3,118.43,112.44,-5.990000000000009
2026-03-01,2026-03-15,AT,18:45-19:00,1125,IDA1_IDA3,117.47,108.7,-8.769999999999996
2026-03-01,2026-03-15,AT,19:00-19:15,1140,IDA1_IDA3,118.0,120.29,2.2900000000000063
2026-03-01,2026-03-15,AT,19:15-19:30,1155,IDA1_IDA3,113.22,120.75,7.530000000000001
2026-03-01,2026-03-15,AT,19:30-19:45,1170,IDA1_IDA3,108.66,111.86,3.200000000000003
2026-03-01,2026-03-15,AT,19:45-20:00,1185,IDA1_IDA3,103.0,107.29,4.290000000000006
2026-03-01,2026-03-15,AT,20:00-20:15,1200,IDA1_IDA3,113.0,120.27,7.269999999999996
2026-03-01,2026-03-15,AT,20:15-20:30,1215,IDA1_IDA3,105.0,115.37,10.370000000000005
2026-03-01,2026-03-15,AT,20:30-20:45,1230,IDA1_IDA3,102.0,104.44,2.4399999999999977
2026-03-01,2026-03-15,AT,20:45-21:00,1245,IDA1_IDA3,92.99,99.92,6.930000000000007
2026-03-01,2026-03-15,AT,21:00-21:15,1260,IDA1_IDA3,102.85,117.3,14.450000000000003
2026-03-01,2026-03-15,AT,21:15-21:30,1275,IDA1_IDA3,99.0,110.64,11.64
2026-03-01,2026-03-15,AT,21:30-21:45,1290,IDA1_IDA3,93.73,97.33,3.5999999999999943
2026-03-01,2026-03-15,AT,21:45-22:00,1305,IDA1_IDA3,87.0,89.09,2.0900000000000034
2026-03-01,2026-03-15,AT,22:00-22:15,1320,IDA1_IDA3,100.8,97.29,-3.509999999999991
2026-03-01,2026-03-15,AT,22:15-22:30,1335,IDA1_IDA3,94.0,94.77,0.769999999999996
2026-03-01,2026-03-15,AT,22:30-22:45,1350,IDA1_IDA3,92.0,89.17,-2.8299999999999983
2026-03-01,2026-03-15,AT,22:45-23:00,1365,IDA1_IDA3,80.92,87.86,6.939999999999998
2026-03-01,2026-03-15,AT,23:00-23:15,1380,IDA1_IDA3,86.95,89.18,2.230000000000004
2026-03-01,2026-03-15,AT,23:15-23:30,1395,IDA1_IDA3,82.0,88.13,6.1299999999999955
2026-03-01,2026-03-15,AT,23:30-23:45,1410,IDA1_IDA3,77.08,87.47,10.39
2026-03-01,2026-03-15,AT,23:45-00:00,1425,IDA1_IDA3,64.08,87.21,23.129999999999995
2026-03-01,2026-03-15,AT,12:00-12:15,720,IDA2_IDA3,0.42,13.7,13.28
2026-03-01,2026-03-15,AT,12:15-12:30,735,IDA2_IDA3,-0.3,7.2,7.5
2026-03-01,2026-03-15,AT,12:30-12:45,750,IDA2_IDA3,-0.81,-0.81,0.0
2026-03-01,2026-03-15,AT,12:45-13:00,765,IDA2_IDA3,-0.81,-0.81,0.0
2026-03-01,2026-03-15,AT,13:00-13:15,780,IDA2_IDA3,-0.85,-0.81,0.039999999999999925
2026-03-01,2026-03-15,AT,13:15-13:30,795,IDA2_IDA3,-0.99,-0.81,0.17999999999999994
2026-03-01,2026-03-15,AT,13:30-13:45,810,IDA2_IDA3,-0.81,-0.81,0.0
2026-03-01,2026-03-15,AT,13:45-14:00,825,IDA2_IDA3,-0.81,-0.81,0.0
2026-03-01,2026-03-15,AT,14:00-14:15,840,IDA2_IDA3,-2.1,-0.81,1.29
2026-03-01,2026-03-15,AT,14:15-14:30,855,IDA2_IDA3,1.21,-0.81,-2.02
2026-03-01,2026-03-15,AT,14:30-14:45,870,IDA2_IDA3,1.39,-0.8,-2.19
2026-03-01,2026-03-15,AT,14:45-15:00,885,IDA2_IDA3,10.0,9.99,-0.009999999999999787
2026-03-01,2026-03-15,AT,15:00-15:15,900,IDA2_IDA3,7.18,-2.01,-9.19
2026-03-01,2026-03-15,AT,15:15-15:30,915,IDA2_IDA3,15.99,7.7,-8.29
2026-03-01,2026-03-15,AT,15:30-15:45,930,IDA2_IDA3,39.96,32.43,-7.530000000000001
2026-03-01,2026-03-15,AT,15:45-16:00,945,IDA2_IDA3,66.95,59.76,-7.190000000000005
2026-03-01,2026-03-15,AT,16:00-16:15,960,IDA2_IDA3,48.33,42.93,-5.399999999999999
2026-03-01,2026-03-15,AT,16:15-16:30,975,IDA2_IDA3,70.8,73.78,2.980000000000004
2026-03-01,2026-03-15,AT,16:30-16:45,990,IDA2_IDA3,96.22,105.15,8.930000000000007
2026-03-01,2026-03-15,AT,16:45-17:00,1005,IDA2_IDA3,124.77,103.72,-21.049999999999997
2026-03-01,2026-03-15,AT,17:00-17:15,1020,IDA2_IDA3,97.91,104.58,6.670000000000002
2026-03-01,2026-03-15,AT,17:15-17:30,1035,IDA2_IDA3,107.18,108.3,1.1199999999999903
2026-03-01,2026-03-15,AT,17:30-17:45,1050,IDA2_IDA3,115.27,115.0,-0.269999999999996
2026-03-01,2026-03-15,AT,17:45-18:00,1065,IDA2_IDA3,117.24,118.4,1.1600000000000108
2026-03-01,2026-03-15,AT,18:00-18:15,1080,IDA2_IDA3,120.13,119.0,-1.1299999999999955
2026-03-01,2026-03-15,AT,18:15-18:30,1095,IDA2_IDA3,122.01,119.71,-2.3000000000000114
2026-03-01,2026-03-15,AT,18:30-18:45,1110,IDA2_IDA3,128.4,112.44,-15.960000000000008
2026-03-01,2026-03-15,AT,18:45-19:00,1125,IDA2_IDA3,124.97,108.7,-16.269999999999996
2026-03-01,2026-03-15,AT,19:00-19:15,1140,IDA2_IDA3,123.69,120.29,-3.3999999999999915
2026-03-01,2026-03-15,AT,19:15-19:30,1155,IDA2_IDA3,124.27,120.75,-3.519999999999996
2026-03-01,2026-03-15,AT,19:30-19:45,1170,IDA2_IDA3,116.25,111.86,-4.390000000000001
2026-03-01,2026-03-15,AT,19:45-20:00,1185,IDA2_IDA3,111.16,107.29,-3.8699999999999903
2026-03-01,2026-03-15,AT,20:00-20:15,1200,IDA2_IDA3,123.69,120.27,-3.4200000000000017
2026-03-01,2026-03-15,AT,20:15-20:30,1215,IDA2_IDA3,115.0,115.37,0.37000000000000455
2026-03-01,2026-03-15,AT,20:30-20:45,1230,IDA2_IDA3,115.0,104.44,-10.560000000000002
2026-03-01,2026-03-15,AT,20:45-21:00,1245,IDA2_IDA3,108.4,99.92,-8.480000000000004
2026-03-01,2026-03-15,AT,21:00-21:15,1260,IDA2_IDA3,125.91,117.3,-8.61
2026-03-01,2026-03-15,AT,21:15-21:30,1275,IDA2_IDA3,112.3,110.64,-1.6599999999999966
2026-03-01,2026-03-15,AT,21:30-21:45,1290,IDA2_IDA3,109.0,97.33,-11.670000000000002
2026-03-01,2026-03-15,AT,21:45-22:00,1305,IDA2_IDA3,105.01,89.09,-15.920000000000002
2026-03-01,2026-03-15,AT,22:00-22:15,1320,IDA2_IDA3,116.72,97.29,-19.429999999999993
2026-03-01,2026-03-15,AT,22:15-22:30,1335,IDA2_IDA3,115.06,94.77,-20.290000000000006
2026-03-01,2026-03-15,AT,22:30-22:45,1350,IDA2_IDA3,91.98,89.17,-2.8100000000000023
2026-03-01,2026-03-15,AT,22:45-23:00,1365,IDA2_IDA3,89.14,87.86,-1.2800000000000011
2026-03-01,2026-03-15,AT,23:00-23:15,1380,IDA2_IDA3,89.31,89.18,-0.12999999999999545
2026-03-01,2026-03-15,AT,23:15-23:30,1395,IDA2_IDA3,86.37,88.13,1.759999999999991
2026-03-01,2026-03-15,AT,23:30-23:45,1410,IDA2_IDA3,83.51,87.47,3.9599999999999937
2026-03-01,2026-03-15,AT,23:45-00:00,1425,IDA2_IDA3,69.29,87.21,17.919999999999987
2026-03-01,2026-03-15,BE,00:00-00:15,0,DA_IDA1,77.17,81.6,4.429999999999993
2026-03-01,2026-03-15,BE,00:15-00:30,15,DA_IDA1,78.29,81.2,2.9099999999999966
2026-03-01,2026-03-15,BE,00:30-00:45,30,DA_IDA1,77.64,76.6,-1.0400000000000063
2026-03-01,2026-03-15,BE,00:45-01:00,45,DA_IDA1,60.61,70.6,9.989999999999995
2026-03-01,2026-03-15,BE,01:00-01:15,60,DA_IDA1,87.24,84.96,-2.280000000000001
2026-03-01,2026-03-15,BE,01:15-01:30,75,DA_IDA1,69.65,72.71,3.059999999999988
2026-03-01,2026-03-15,BE,01:30-01:45,90,DA_IDA1,66.07,72.1,6.030000000000001
2026-03-01,2026-03-15,BE,01:45-02:00,105,DA_IDA1,58.84,64.03,5.189999999999998
2026-03-01,2026-03-15,BE,02:00-02:15,120,DA_IDA1,73.54,72.0,-1.5400000000000063
2026-03-01,2026-03-15,BE,02:15-02:30,135,DA_IDA1,62.84,68.7,5.859999999999999
2026-03-01,2026-03-15,BE,02:30-02:45,150,DA_IDA1,58.8,64.4,5.6000000000000085
2026-03-01,2026-03-15,BE,02:45-03:00,165,DA_IDA1,60.94,65.2,4.260000000000005
2026-03-01,2026-03-15,BE,03:00-03:15,180,DA_IDA1,56.62,65.0,8.380000000000003
2026-03-01,2026-03-15,BE,03:15-03:30,195,DA_IDA1,57.93,61.3,3.3699999999999974
2026-03-01,2026-03-15,BE,03:30-03:45,210,DA_IDA1,58.1,60.3,2.1999999999999957
2026-03-01,2026-03-15,BE,03:45-04:00,225,DA_IDA1,62.27,58.8,-3.470000000000006
2026-03-01,2026-03-15,BE,04:00-04:15,240,DA_IDA1,51.59,59.6,8.009999999999998
2026-03-01,2026-03-15,BE,04:15-04:30,255,DA_IDA1,54.73,62.75,8.020000000000003
2026-03-01,2026-03-15,BE,04:30-04:45,270,DA_IDA1,60.98,60.24,-0.7399999999999949
2026-03-01,2026-03-15,BE,04:45-05:00,285,DA_IDA1,60.96,58.7,-2.259999999999998
2026-03-01,2026-03-15,BE,05:00-05:15,300,DA_IDA1,54.98,52.8,-2.1799999999999997
2026-03-01,2026-03-15,BE,05:15-05:30,315,DA_IDA1,54.94,52.4,-2.539999999999999
2026-03-01,2026-03-15,BE,05:30-05:45,330,DA_IDA1,55.41,55.0,-0.4099999999999966
2026-03-01,2026-03-15,BE,05:45-06:00,345,DA_IDA1,56.32,58.5,2.1799999999999997
2026-03-01,2026-03-15,BE,06:00-06:15,360,DA_IDA1,52.46,53.1,0.6400000000000006
2026-03-01,2026-03-15,BE,06:15-06:30,375,DA_IDA1,55.26,52.8,-2.460000000000001
2026-03-01,2026-03-15,BE,06:30-06:45,390,DA_IDA1,56.96,54.2,-2.759999999999998
2026-03-01,2026-03-15,BE,06:45-07:00,405,DA_IDA1,57.09,56.8,-0.29000000000000625
2026-03-01,2026-03-15,BE,07:00-07:15,420,DA_IDA1,56.66,46.71,-9.949999999999996
2026-03-01,2026-03-15,BE,07:15-07:30,435,DA_IDA1,56.97,43.44,-13.530000000000001
2026-03-01,2026-03-15,BE,07:30-07:45,450,DA_IDA1,55.77,42.55,-13.220000000000006
2026-03-01,2026-03-15,BE,07:45-08:00,465,DA_IDA1,46.73,30.59,-16.139999999999997
2026-03-01,2026-03-15,BE,08:00-08:15,480,DA_IDA1,55.72,55.2,-0.519999999999996
2026-03-01,2026-03-15,BE,08:15-08:30,495,DA_IDA1,47.51,34.4,-13.11
2026-03-01,2026-03-15,BE,08:30-08:45,510,DA_IDA1,38.36,24.38,-13.98
2026-03-01,2026-03-15,BE,08:45-09:00,525,DA_IDA1,30.43,11.3,-19.13
2026-03-01,2026-03-15,BE,09:00-09:15,540,DA_IDA1,37.08,27.1,-9.979999999999997
2026-03-01,2026-03-15,BE,09:15-09:30,555,DA_IDA1,17.55,5.4,-12.15
2026-03-01,2026-03-15,BE,09:30-09:45,570,DA_IDA1,7.0,0.91,-6.09
2026-03-01,2026-03-15,BE,09:45-10:00,585,DA_IDA1,0.07,0.0,-0.07
2026-03-01,2026-03-15,BE,10:00-10:15,600,DA_IDA1,0.87,0.59,-0.28
2026-03-01,2026-03-15,BE,10:15-10:30,615,DA_IDA1,0.0,-0.02,-0.02
2026-03-01,2026-03-15,BE,10:30-10:45,630,DA_IDA1,-0.06,-0.71,-0.6499999999999999
2026-03-01,2026-03-15,BE,10:45-11:00,645,DA_IDA1,-0.81,-2.0,-1.19
2026-03-01,2026-03-15,BE,11:00-11:15,660,DA_IDA1,0.01,0.01,0.0
2026-03-01,2026-03-15,BE,11:15-11:30,675,DA_IDA1,0.0,-2.35,-2.35
2026-03-01,2026-03-15,BE,11:30-11:45,690,DA_IDA1,-0.01,-1.66,-1.65
2026-03-01,2026-03-15,BE,11:45-12:00,705,DA_IDA1,-0.1,-4.0,-3.9
2026-03-01,2026-03-15,BE,12:00-12:15,720,DA_IDA1,-0.1,-1.0,-0.9
2026-03-01,2026-03-15,BE,12:15-12:30,735,DA_IDA1,-0.11,-1.0,-0.89
2026-03-01,2026-03-15,BE,12:30-12:45,750,DA_IDA1,-0.25,-1.13,-0.8799999999999999
2026-03-01,2026-03-15,BE,12:45-13:00,765,DA_IDA1,-1.0,-2.0,-1.0
2026-03-01,2026-03-15,BE,13:00-13:15,780,DA_IDA1,-1.01,-3.2,-2.1900000000000004
2026-03-01,2026-03-15,BE,13:15-13:30,795,DA_IDA1,-1.03,-2.0,-0.97
2026-03-01,2026-03-15,BE,13:30-13:45,810,DA_IDA1,-1.0,-1.5,-0.5
2026-03-01,2026-03-15,BE,13:45-14:00,825,DA_IDA1,-0.11,-1.11,-1.0
2026-03-01,2026-03-15,BE,14:00-14:15,840,DA_IDA1,-1.0,1.92,2.92
2026-03-01,2026-03-15,BE,14:15-14:30,855,DA_IDA1,-0.06,-1.0,-0.94
2026-03-01,2026-03-15,BE,14:30-14:45,870,DA_IDA1,0.0,0.32,0.32
2026-03-01,2026-03-15,BE,14:45-15:00,885,DA_IDA1,1.04,11.3,10.260000000000002
2026-03-01,2026-03-15,BE,15:00-15:15,900,DA_IDA1,-0.02,-2.7,-2.68
2026-03-01,2026-03-15,BE,15:15-15:30,915,DA_IDA1,0.08,-2.3,-2.38
2026-03-01,2026-03-15,BE,15:30-15:45,930,DA_IDA1,24.12,20.1,-4.02
2026-03-01,2026-03-15,BE,15:45-16:00,945,DA_IDA1,50.46,49.44,-1.0200000000000031
2026-03-01,2026-03-15,BE,16:00-16:15,960,DA_IDA1,26.56,19.7,-6.859999999999999
2026-03-01,2026-03-15,BE,16:15-16:30,975,DA_IDA1,46.04,39.23,-6.810000000000002
2026-03-01,2026-03-15,BE,16:30-16:45,990,DA_IDA1,67.93,68.9,0.9699999999999989
2026-03-01,2026-03-15,BE,16:45-17:00,1005,DA_IDA1,83.09,84.1,1.009999999999991
2026-03-01,2026-03-15,BE,17:00-17:15,1020,DA_IDA1,65.94,55.91,-10.030000000000001
2026-03-01,2026-03-15,BE,17:15-17:30,1035,DA_IDA1,83.92,74.25,-9.670000000000002
2026-03-01,2026-03-15,BE,17:30-17:45,1050,DA_IDA1,85.83,94.91,9.079999999999998
2026-03-01,2026-03-15,BE,17:45-18:00,1065,DA_IDA1,88.05,97.39,9.340000000000003
2026-03-01,2026-03-15,BE,18:00-18:15,1080,DA_IDA1,81.71,82.6,0.8900000000000006
2026-03-01,2026-03-15,BE,18:15-18:30,1095,DA_IDA1,81.0,83.95,2.950000000000003
2026-03-01,2026-03-15,BE,18:30-18:45,1110,DA_IDA1,90.26,95.1,4.839999999999989
2026-03-01,2026-03-15,BE,18:45-19:00,1125,DA_IDA1,96.65,96.6,-0.05000000000001137
2026-03-01,2026-03-15,BE,19:00-19:15,1140,DA_IDA1,90.81,85.88,-4.930000000000007
2026-03-01,2026-03-15,BE,19:15-19:30,1155,DA_IDA1,91.14,82.49,-8.650000000000006
2026-03-01,2026-03-15,BE,19:30-19:45,1170,DA_IDA1,87.08,85.2,-1.8799999999999955
2026-03-01,2026-03-15,BE,19:45-20:00,1185,DA_IDA1,82.24,79.9,-2.339999999999989
2026-03-01,2026-03-15,BE,20:00-20:15,1200,DA_IDA1,80.88,79.9,-0.9799999999999898
2026-03-01,2026-03-15,BE,20:15-20:30,1215,DA_IDA1,80.09,75.04,-5.049999999999997
2026-03-01,2026-03-15,BE,20:30-20:45,1230,DA_IDA1,76.0,67.78,-8.219999999999999
2026-03-01,2026-03-15,BE,20:45-21:00,1245,DA_IDA1,71.38,62.4,-8.979999999999997
2026-03-01,2026-03-15,BE,21:00-21:15,1260,DA_IDA1,74.96,74.0,-0.9599999999999937
2026-03-01,2026-03-15,BE,21:15-21:30,1275,DA_IDA1,69.97,71.0,1.0300000000000011
2026-03-01,2026-03-15,BE,21:30-21:45,1290,DA_IDA1,68.09,64.4,-3.6899999999999977
2026-03-01,2026-03-15,BE,21:45-22:00,1305,DA_IDA1,64.05,54.97,-9.079999999999998
2026-03-01,2026-03-15,BE,22:00-22:15,1320,DA_IDA1,69.28,68.3,-0.980000000000004
2026-03-01,2026-03-15,BE,22:15-22:30,1335,DA_IDA1,64.73,62.8,-1.9300000000000068
2026-03-01,2026-03-15,BE,22:30-22:45,1350,DA_IDA1,62.59,54.99,-7.600000000000001
2026-03-01,2026-03-15,BE,22:45-23:00,1365,DA_IDA1,56.38,47.67,-8.71
2026-03-01,2026-03-15,BE,23:00-23:15,1380,DA_IDA1,60.88,58.9,-1.980000000000004
2026-03-01,2026-03-15,BE,23:15-23:30,1395,DA_IDA1,57.07,53.05,-4.020000000000003
2026-03-01,2026-03-15,BE,23:30-23:45,1410,DA_IDA1,55.18,47.5,-7.68
2026-03-01,2026-03-15,BE,23:45-00:00,1425,DA_IDA1,44.63,35.06,-9.57
2026-03-01,2026-03-15,BE,00:00-00:15,0,DA_IDA2,77.17,92.43,15.260000000000005
2026-03-01,2026-03-15,BE,00:15-00:30,15,DA_IDA2,78.29,99.38,21.08999999999999
2026-03-01,2026-03-15,BE,00:30-00:45,30,DA_IDA2,77.64,95.16,17.519999999999996
2026-03-01,2026-03-15,BE,00:45-01:00,45,DA_IDA2,60.61,71.74,11.129999999999995
2026-03-01,2026-03-15,BE,01:00-01:15,60,DA_IDA2,87.24,95.93,8.690000000000012
2026-03-01,2026-03-15,BE,01:15-01:30,75,DA_IDA2,69.65,91.12,21.47
